Mesure_ID,Vibration_mm_s,Courant_A,Cadence_u_h,Taux_Rebuts_pct
1,1.387109448480041,14.792356121482694,313.41357921236175,1.540021453049198
2,1.6071808702366053,13.292023832821858,320.68143645406167,1.5558726432336385
3,1.1211748972335014,11.68275070394418,336.56035386697687,1.9247653937107831
4,2.6054558631018176,11.424291078188636,324.242712649321,1.3947756806008005
5,2.534585110204512,8.853516662759276,321.1367952261299,1.5564275047042835
6,2.1374864841752186,13.175563568283168,352.40472044970846,1.569058123755989
7,2.0472902860794715,12.865265889152294,306.7335634689313,0.9485893740696607
8,1.456943499125847,11.401789233795858,299.7969481116518,1.4922763933813268
9,1.923245013912258,10.42512154883516,308.1924422658881,1.275829886351308
10,2.6273371574413624,10.729205812491301,288.5290503976376,1.4567640424588073
11,2.0459955993685,12.488837648727365,306.21740814382053,1.2041960182298366
12,1.8023737368258363,11.901725192971234,273.9166605120053,1.269767678443796
13,1.3846752689987354,12.760751219368009,295.4686573417795,1.4902891543189642
14,2.483107004705782,12.095087452205002,302.92399012281936,1.5637584853701112
15,4.061896169742016,19.94438183717452,322.0934352353548,3.5920380002668755
16,1.38514315132301,12.406532654431471,324.9996297989545,1.391254047683725
17,1.6765070112749603,12.911674918176749,287.6548928344805,1.0948043367543492
18,1.5528616939246545,9.70134824798587,342.36860181134466,1.22547109529055
19,1.9538897660008099,10.642219872452793,307.67072261191106,1.253508912783482
20,2.0725686393644867,11.59921316312361,309.32080938855387,1.0619455768750623
21,1.8238740275025165,13.187525663390266,275.8815172702101,1.407787632655835
22,2.2719663087704087,14.068582698674515,293.838966977839,1.3303904319982918
23,2.0275807841653544,11.819340639374435,323.8968286075846,1.4291619038045076
24,2.3718093348452456,11.327261929723003,308.0560123288358,1.155181464693433
25,1.8749820726717483,9.849534601316417,306.9406650725517,1.0431641563624212
26,5.386743712750742,19.516300331709886,309.08909907035866,4.568709408680322
27,1.8024289467841148,11.394790367286076,279.0223225084511,1.2494113839748113
28,1.683834502885445,15.25416813629397,303.2610460387732,1.2194729471590382
29,1.6407948074664849,11.186655687962036,330.34994639535716,1.417149121336303
30,1.9261707457059931,14.31580260654673,324.56073719717887,1.3355603030029108
31,1.3981623681969757,12.823204121946214,302.7464100419192,1.166172373685905
32,2.1030969953397336,10.868909160746497,333.146036138508,1.4833064188860663
33,1.3331436806523176,12.255358167507945,282.33622687816893,1.384737021709288
34,2.056584823420031,12.848518579205512,287.50944203258734,1.5419247148932664
35,1.5270618895662764,11.752222588231758,338.54520278883155,1.0674925510676398
36,1.8665473074169676,12.921780981607528,315.4035161295534,1.274165549190659
37,2.2115891396963256,12.897552875283527,299.80002784215833,1.1897377382347634
38,2.8064131893567237,12.655972350653544,304.00426581136554,1.195134403894253
39,1.6226998177265952,11.981879295147744,290.4806399637107,1.4170548521364594
40,1.9473888927007628,10.70756590176326,309.97866683253403,0.8168733518177498
41,1.7466844638285601,11.915536086977243,308.5529920336065,1.1801678843260892
42,1.6955453871037216,12.193671130087427,305.3579247775284,1.4764706623315311
43,1.7497593345106595,9.936344041858392,284.1243881262003,1.131565038939721
44,2.2884232664729285,12.186158847590479,309.7656099992404,1.0691659580826445
45,1.8291804475193671,11.893518608708842,295.4687942164034,1.3775788858182123
46,2.7872594443947993,10.57371132213655,287.25240931119464,1.521962849567405
47,2.145592739563157,11.633692970239068,327.8013648476725,1.1317064085501387
48,1.6464962685890736,11.656969018482272,344.05498444103466,1.5299774283067336
49,1.871653186249223,14.12310398684276,339.9671623187535,0.9764279957290706
50,1.7193535534860036,12.242130180795105,316.7022097477211,1.1553360056704756
51,2.2800240285313498,13.139649776446058,300.21946857657457,1.4203374761469099
52,1.4264271202021614,11.870403165060287,303.7335995131168,1.151002037961848
53,1.5306670168474665,9.938691831481407,312.30084074232093,1.6872335013921524
54,1.7929588584378005,12.739576033703786,297.4355404556986,1.1823501235662728
55,2.2390313775984136,11.275994597453705,328.73858108220315,1.4091870759684304
56,2.4315710961879704,11.630839857013298,268.35690510208633,1.48623920224344
57,2.483189766770495,10.841731625972983,299.6769400282262,1.3096258256345497
58,2.185430531981636,12.080044650313496,319.4192868572118,1.1248282669452836
59,1.970988662274693,13.171696197784698,289.7871263489632,1.1919120822391278
60,2.2781190343098974,13.02601191932209,300.677319958799,1.3889469678453568
61,1.5994247838989013,13.74480845856368,315.68558149237765,1.0989913334604935
62,1.3543699722943208,13.900755403749523,332.32884392668035,1.209451161858921
63,2.152823152190271,9.749538346715955,281.7091109210076,1.5108534938579472
64,1.6480125539979025,10.687017382977954,280.3746592204125,1.1273660831992685
65,1.9771426437420818,10.010989263840791,287.9714566188829,1.2711302516467413
66,2.041869455555485,12.695123451428548,277.3243546908531,1.1606109890052871
67,2.086841845712404,11.237610037820932,278.60518780259355,1.1729517814553596
68,2.328227038483768,11.461901634971678,287.4920984414954,1.550717737552624
69,2.291226315902106,11.7617428248798,327.2028838684279,1.233853822692843
70,2.0682500235086914,12.420827756899827,299.38261727476237,1.1314296137817865
71,4.111382215564419,18.18089523439774,305.5647519108189,4.154399407335985
72,2.037716731036712,10.615250191102504,287.8016433784248,1.1001618472645562
73,1.7913263541637776,12.001425827184217,316.4036673511625,1.0921086757549399
74,1.9312498772978401,13.318620529769914,338.7637525009899,1.1029465750397611
75,4.6327870814212835,17.324490517209313,289.0226620872904,4.6886610978274765
76,2.0637663953092393,11.129174322979765,336.0454706793452,1.3447374573145257
77,2.157585755963142,9.6369704516286,311.5596388970212,1.1458606525175505
78,1.7530817728393733,13.047943143566307,305.3035429871968,1.4329122934662526
79,2.357025695750454,11.190475185670472,312.2022289818543,0.9590416481781833
80,2.2660953479321986,10.737819392673106,312.0294769814063,1.5176197108578287
81,2.26857339412928,10.11314225089534,338.4278795431384,1.5023101547858573
82,2.0752119363637123,10.416989107743838,314.363973172791,1.6506609040276756
83,2.3619665335183697,10.942664357500762,314.7399290805375,1.4809221506481145
84,2.4450898188221566,11.737266390186434,297.4130032406742,1.4063098768645186
85,2.099084621772253,10.670384124763277,320.10338845635926,1.4641187343366802
86,1.959885674349887,12.2042788413024,287.77675447478623,1.0758036091986984
87,2.313099846540166,11.728907486090087,306.96207181243267,1.1797356100016554
88,1.6835561427040897,14.44419151810298,356.8991040040549,1.2472330652015007
