Batch_ID,Temperature_C,Pression_bar,Cycle_Time_min,Taux_Defauts_pct
1,121.91415123926329,2.1107861243082335,38.21416334473233,7.316610610430231
2,130.91334026666686,2.3960381743343646,48.446606445208886,31.611271089010867
3,123.25135358741937,2.256234633128696,39.09788964921465,8.241561232204228
4,123.82169414917364,2.0604885586807384,40.92042633703714,8.419145654853317
5,115.14689443403849,2.026812023233543,44.98262362146328,16.546717667713004
6,117.09346147941305,1.8705007401905125,39.76335526026679,9.374420372491546
7,121.38352120950185,2.2581466355733646,40.40472991572612,7.873310929519223
8,120.05127222296926,2.1290824905497288,37.472458083029196,7.191677227326253
9,120.94959652748713,1.7255608943872973,37.3184284117478,4.252941569553711
10,118.44086821727926,2.0928570254461203,39.36185022060629,7.863901601267644
11,123.63819392458849,2.0197931941490097,39.61183211200662,7.3958163469344465
12,123.33337580628684,2.5151355184341324,38.733801012754306,5.374845658407313
13,121.19809209268365,1.8594442776213382,37.98771222864162,5.833506644932671
14,124.3817236209041,1.9117298400531895,40.46821734488595,8.754732331232699
15,122.40252802675613,2.42199392862114,38.64254186290899,4.473913703710521
16,118.42212261135029,2.4713526314927927,36.63301445201574,5.163469543363837
17,122.1062523522475,2.0510034122548717,40.526286307117104,3.1134816930283824
18,118.123352197513,2.073582835438218,39.643776591260256,7.727718872993298
19,123.63535090392182,2.3232470793106628,40.22466350843272,7.777605088615692
20,120.85022226704125,1.7345800406109382,36.35121373140303,3.9323102209594234
21,131.99343255588335,1.8277612630988889,49.58916774342097,25.307810471352518
22,118.95721136678817,2.1438533198298577,38.11127774841098,6.842561114783475
23,124.66762401602209,2.5099781132258254,42.72299102044869,11.246406632093269
24,120.5364115537936,2.1128539823666523,37.344304806237275,5.245980564271749
25,119.71501653351068,2.2201873583470313,39.272956136341314,4.661102134830029
26,119.94359934853532,2.4267578545128026,37.46501157080347,6.096005445794759
27,122.59692755666005,2.6213769466556296,38.01789634908372,4.119748045794101
28,122.09633219309224,2.0846303053703377,37.96976754283347,6.891669834309619
29,122.23819783478797,2.196632655253315,39.87790360537136,4.349728285602124
30,122.29246300902365,2.5644110442685686,36.09967814769664,7.73747976815327
31,127.42494280261138,1.8955601449617145,45.5027795373728,19.338741162654287
32,129.3893530157532,2.4055162141107647,43.808632108709766,27.207923582804124
33,119.4632718127854,1.9963368935277486,37.214534830989834,4.305814993023994
34,118.55868181525636,2.2204944734206316,38.33728752398466,6.36602660639411
35,122.84793826772649,2.1514761905199453,36.813895180183685,7.380889448792221
36,124.38691687816268,2.0083976798597543,39.642688010770705,11.62181684702229
37,120.65815762703538,2.0033796144683453,35.6080509886298,8.540795707750789
38,118.47953056911241,2.255282872850751,38.17602208492732,7.797927247839151
39,118.52655635292628,2.3991078656325366,40.7864476444471,10.949215351753436
40,122.9517783634741,2.1740527593622994,39.322382215964964,6.3119073833582044
41,123.22976251361032,2.2140226317466434,39.318766197369435,9.217926023738993
42,122.62946280491559,2.3142348132582096,37.38079851963781,4.733376366884435
43,119.00347087813391,2.0056762453974084,37.03364632672739,7.65150589941464
44,121.69648396920016,2.347938501682585,36.739732491616486,1.4547339982318803
45,121.35005742742219,2.3638686194119494,37.975107052273344,3.5240252498970808
46,121.65606579018704,2.720725259750082,39.13650504630383,6.490666048914189
47,123.61428633384457,2.1247791618880836,40.586429368334215,5.529682628403336
48,121.67078664632405,2.108383639666375,38.85572487445506,6.4259934531308645
49,123.03674068921569,2.3537931743147493,38.02756054284197,8.583534039749637
50,121.20273720846667,2.363820833782428,38.0385023215381,4.612009484601
51,121.86735819606996,2.0929825693246578,37.779897216819045,4.01919326388785
52,122.89386467751562,2.1193674646139904,38.5476514354894,5.901817287320944
53,116.628532540433,2.308226167643608,44.648693581363474,10.449942537987074
54,120.0409863509281,2.0344831518530677,36.087935294999035,5.639713108258523
55,119.5888820371216,2.1178932023969974,38.15646368002806,6.38070199160387
56,119.08336645526997,2.217918553473687,40.26226520048796,6.234901229100288
57,129.4328794103609,2.3991877369644516,44.239831867449666,26.690092329931247
58,125.48482393370318,2.079080276764092,41.65250514727021,11.244849125274357
59,118.40250665292027,1.8315231075938658,38.849487574305996,10.36601981350278
60,123.90483506377444,1.816680506496358,39.58842701803658,6.579092736344909
61,115.95139068515259,1.9481173866587735,41.69231173154463,14.551959230782204
62,119.99534491004268,1.9373664563600128,38.93639627935662,7.982855882808531
63,121.48825919531501,2.1690778482760185,38.8519920882139,7.619881838689354
64,122.75866699407783,1.9622239692804793,39.29049050115446,5.826054142760137
65,123.13367973937856,2.0594490080357595,37.95712122150231,8.092531726710524
66,123.38004170559978,2.0451828230035902,39.3500246234315,8.240731832733616
67,119.95382478325469,2.1118984278304014,37.16145788102616,4.911178382979303
68,119.6129446220063,2.4645008663046246,38.02414698383086,7.2820828044339745
69,123.57392764377146,2.3323895178861034,42.04168428598665,11.171272140074077
70,120.42608702535516,2.203225883055201,38.187297195657955,6.464342832975727
71,117.17294102998623,2.1077947438838325,39.79717178800721,11.645674608314197
72,117.60013835798956,2.113353468675396,40.75939542945575,10.755549675446137
73,118.24164314199517,2.2655492939903903,38.05172205106653,5.533228501396545
74,122.49148223216129,2.316833814670458,37.05058176372961,7.106986148869807
75,121.42727720821169,2.0184764987798802,36.79081671564603,3.7337307997206626
76,123.07145606220331,2.2072961511228466,38.410833305245724,5.940029082917556
77,119.71824206099039,1.7936760862673948,39.48580154583416,9.96651140111426
78,121.47561907323015,2.2423427568341197,38.743844808240674,5.123303828601249
79,122.87677118190201,2.352429848391737,39.40249380912473,5.4004811364966505
80,120.07196038083929,2.143986274623825,36.87076717893238,7.876088779178693
81,122.37032571267224,2.563305399228021,37.76353713641557,4.451408790467461
82,119.01422217680005,2.02375231051279,39.19393031214463,6.074805287548042
83,119.91083846030479,2.2434880830606523,37.50699604663518,8.163489403218037
84,119.85478631800501,2.192835050666809,37.954493434672955,6.036011649654308
85,127.7535510461305,2.1799404665113187,50.36180717735152,22.928718493254785
86,122.46091744235675,2.1771355663990506,38.051014332702515,7.226179226464475
87,119.59179297939183,2.2214210060018944,38.707541849758265,5.480427866827837
88,121.03748235618306,2.36959174869274,39.91158323116899,8.272224400213203
89,122.44223997671773,2.475547247254949,38.25138179431301,5.136883146913525
90,122.33959352808984,2.1995499510991685,39.80999775217309,8.020285539881728
91,122.99615532691836,2.3630632144343267,39.547864020389426,10.090879089472871
92,120.70454354647173,2.059646610746644,36.25851440132082,3.9988552777152
93,119.73010506386754,2.3531910905452467,37.03221485762304,5.716638164720456
94,120.76084536728081,2.047601695234602,37.01226782675335,6.219543721882879
95,115.93799669812591,2.4181319872176266,42.611451133881175,12.925134745266936
96,116.65866258273074,2.642128175478648,42.038038630199885,12.583054603777837
97,117.03190116293679,2.175583222405722,42.201650701452714,10.606176415735051
98,118.00825951719555,1.7614913018385185,41.47530254566488,8.191557261889784
99,122.19932268017031,2.0903854133510356,38.68625258252769,6.091520318784416
100,118.28356283391982,2.446375026857861,39.08857132573373,8.210937295083024
101,119.86551233788182,2.310615357405049,35.78446420385379,6.2454571737613
102,124.89768489335819,2.249782719735006,41.426935946641585,9.739294212947211
103,119.93120808681572,2.401733671190968,38.28223378624538,4.900501549961287
104,123.21254670540127,2.2968906878496846,39.29649434743479,6.999919363369004
105,127.48759673836062,2.4435450374902272,50.3158333933503,27.36629165905788
106,120.38368732639711,2.3838847353293975,39.57228094399326,4.84301564717133
107,129.23479320855668,2.504340090547392,50.74878236338409,25.340498737476594
108,119.98290077229831,2.271759216781251,37.07309542849218,2.5955006460316277
109,123.52092441237218,2.381051880298791,38.7825194774006,6.409431696476797
110,115.81803873042296,2.1385745853828433,43.793785443553034,14.394582822623649
111,122.30327093063757,2.079707837688199,37.44318477728945,4.553472954870629
112,121.71320680699684,2.541353528083795,38.71246349888239,8.610588808997322
113,119.21755013290962,2.243240935264538,39.127258675370754,6.64594595914659
114,116.66182643683463,2.360976113172476,40.83437561844669,12.405097873258049
115,121.2163885231416,2.2247480028822784,39.44648132936378,4.646573123193763
116,119.41152187280859,2.082696869816007,38.67789020789505,6.354739909526603
117,121.69802863406412,2.2021965785164803,36.03230829818345,3.483079155145774
118,121.06555643657033,2.487198803553543,37.93933405218871,5.195833511260398
119,125.80533667396274,2.311048014855885,43.41752506813637,11.895326021073597
120,120.28193311758093,1.8577053680539084,39.28078724420083,5.181140564108371
121,117.9295075221344,2.156951108684769,39.66917160870649,4.191923600475735
122,121.53782690486895,2.5564587585409426,39.05716263244885,3.5708344476619738
123,121.6599900519153,2.157240627630009,38.32039949522223,8.287522932145308
124,125.07756272572131,1.839904261653164,40.079768381237095,12.813997172160699
125,123.50533373774374,2.578609777084509,37.682673242065924,10.071114802764374
126,122.07061317744852,2.3364785019625587,39.59923861083903,8.39907268691191
127,125.38990867365868,2.18599742823744,43.674866609932145,13.456331720568361
128,117.43371083703144,2.1257164527835863,41.1855431231452,9.136282804185
129,119.08074540175076,2.4164703859583474,40.60522647225422,4.922186671237175
130,118.22027217578342,2.0916033199547615,40.967846909729175,10.268550661662797
131,119.8305705905327,2.4296512849031977,39.121218806995614,6.094870154201765
132,116.86994155733107,2.3084390571448514,40.659050416288984,15.959325028438736
133,122.90545284044322,2.24893638509747,40.876479617212496,6.113586327684236
134,120.33333190870368,2.2291029610671194,38.74133991431952,9.2067687589883
135,116.58758111649203,2.1650063926571645,41.82027035924435,12.032078917985835
136,117.95326275637737,2.4091280240418533,39.240249716602634,11.153800216152687
137,121.94054154235059,2.0269314335796333,38.50275658425181,8.863661564528947
138,131.50279459674647,1.8756149746339583,49.37162695453253,28.490404201187275
139,126.99019267507536,2.322888024578495,46.73373775301927,17.185846358660722
140,129.74158739802198,2.3262476656134297,53.667092074563634,30.386009976782468
141,122.24322829982799,2.2960482305023535,38.78476538379765,3.8270657330578155
142,127.7936170540547,2.281545673923608,50.28750318512397,29.353314716131294
143,114.60386115780608,2.1358919243324905,46.683027804227144,19.464776164569383
144,121.8031343870315,2.357496540877105,37.23361361828107,5.82001807701361
145,118.56117671406902,2.190888374649092,39.11505366698286,8.582981099951617
146,119.75392821946095,2.1025772878369646,40.6088483293171,2.7001469081026723
147,119.16370960282057,2.1376217375489204,40.403903285468516,8.99636565509338
148,120.57762734075085,2.6041279397551667,38.46462245191641,4.934070038136568
149,124.19794069236293,1.8530047835909136,40.219548309133614,10.037710986382898
150,121.47114570233603,2.29995762085916,39.061876648854,6.694975506101784
151,120.52409548888393,1.8641779144752566,39.405791195743205,8.046703595670133
152,117.89303874152256,2.1783533323354054,39.1279237589205,8.689879593578441
153,115.97595116588693,2.113274502969163,43.46010803010301,10.511825914366254
154,119.54107627278,1.7829943406640245,36.28191098172431,6.34779015886233
155,120.83865234754504,2.2778075180867527,39.35344980660267,5.870383917424336
156,126.30378974073965,2.123992387561561,46.66666994431555,13.483895418439081
157,121.39082356441865,1.7801587314877514,38.12970262241878,5.818943248456005
158,123.94821853306917,2.3679136181548506,37.36222620423753,7.8923641990490525
159,119.50211320438254,2.4870012355977873,39.224274887439165,3.8683255896612816
160,117.44516870074892,2.4980248684593147,39.69519462517083,11.131561759163997
161,118.10464971330289,2.271791288130294,39.0482523921916,7.419363377320928
162,118.82432180639275,2.2092116277154235,39.79327830021959,6.4252688742216195
163,127.38540919730549,2.4656313241791596,47.275624086362654,18.938065790844995
164,118.53583996232685,2.53647671706802,38.750128101672054,9.84909111737834
165,123.51546761120903,2.426713740575125,38.612540247547166,7.641002964872481
166,118.29121846573892,2.01169247955404,39.765252694342834,8.21050376710631
167,123.79471903862273,2.2402689706429846,39.22694132805004,7.440513998798611
168,122.15485289831759,2.287903228858286,36.962326187361946,6.799950105922215
169,120.53008630702573,1.8380766062165543,37.649504335571805,8.006059094806862
170,120.8777124215937,2.293872131924155,38.410801083309366,6.671383459617078
171,119.03563691371183,2.654598365195878,38.635194753466195,8.0869133475728
172,134.35432904095657,2.3279872331601585,45.34587612722707,25.239658028912825
173,119.63504955897766,2.4946826162883515,39.596757281069,3.667644639296388
174,117.32318270869825,2.236582946025741,37.687603062263406,8.654630990706975
175,117.16618727704115,2.185356335203236,40.69794821280454,10.275364689673985
176,121.51776375316636,2.276254278016195,37.31473930143574,4.287272479944716
177,125.73727376923131,2.0368346704031137,43.11500246166804,11.438450323065656
178,121.47997484072032,2.0072449625531226,38.72467685586267,2.2107152131365395
179,120.64408502167035,2.4532609114338735,39.37998637370911,3.1205838314883345
180,121.85747841880763,2.4744684685733036,37.306873384495994,5.295598230335611
181,124.91800522512048,2.00177873688253,42.081067092495886,10.747800270150996
182,121.65814750409157,2.393599760910773,38.33027685562898,4.224108550964653
183,119.7672183074988,2.182608004878796,36.28049790408068,6.1739781283079544
184,124.31886613017967,2.267961714898086,42.70392023233276,8.574304782883747
185,122.28626931538484,2.292043727887013,36.63745737268589,8.042103520368133
186,125.60726797598798,2.398870093624864,43.17331873133582,12.638494995652826
187,121.54970331166572,2.2165436403726377,38.534430153825674,6.859156392322779
188,117.32659290483849,2.482032399060387,41.29942646988713,10.588656662504464
189,116.895522402263,2.261882567951985,41.11278973847755,8.87262985197442
190,125.95278379669375,2.3248368544939066,44.38931799546288,13.922338851550343
191,126.17099716234989,2.0333474816925508,42.010185594935024,12.634600699769088
192,120.4614423601522,2.6317318021409672,37.98481520650775,5.406898007212992
193,119.85043803659204,2.2939649846409935,37.61407878383421,4.621286976684789
194,125.3843328767266,2.34259948506902,41.41616491978763,12.915364631153674
195,117.67886295386954,1.8783628377576918,40.94108662636389,6.944245140273892
196,118.31581894313253,2.03545959538418,40.878036399393785,8.04815306661915
197,122.92998038406714,2.4475767375837463,38.407554428030224,7.834036547623125
198,119.81618463142124,2.257378223658521,39.24512944982526,7.624168614165337
199,120.98463439983979,1.8172440530342149,38.059740740900544,4.124580671392298
200,120.50967130442646,2.407657985796764,36.981614239449016,5.616099530368912
201,122.01272364639681,2.0912434391294554,37.9160915085844,6.190427765630768
202,125.22244558394115,2.4822633971753425,41.56300720710577,14.524993651447428
203,121.27175472070523,2.18243286427926,37.18025524320309,2.859453610528706
204,122.93181637983058,2.2409413372041063,39.335200709970984,5.166185502755715
205,114.84948369690693,2.43579091571833,46.60392260006072,23.78813026503972
206,120.85384479420965,2.0205014058290676,36.09591985779621,5.015901359342112
207,118.47030918912138,2.001430638433212,37.42602263741439,4.335978601699411
208,117.34356081872912,2.1607003159203786,41.45092179084014,9.13075136218981
209,118.36554289921375,2.365434559924245,38.54853641294084,2.945155676923231
210,119.99762967789756,1.933824549477302,38.583493563899374,6.285318474342185
211,123.74770762706804,1.8663930800221809,40.59809527857756,9.600076589847548
212,117.0208218467813,2.3647441854087585,39.95830552562498,9.400858294164781
213,121.09189447778326,2.0794043374865994,36.30801310541893,4.655652548213758
214,119.54749169999927,2.1215547974159437,40.473469698419976,7.901000606213896
215,130.1934754811151,1.828637919611967,48.33164515310785,20.655419413798597
216,124.00827347591381,2.064204137129604,39.48784725928712,6.288570075101113
217,122.61434631101177,2.19848654067377,37.45261653943749,6.001532577068909
218,125.01219432232823,2.3860755715245787,40.9289657029383,9.779993440602729
219,120.5364829622503,2.0457539667530726,36.61857976640656,5.046236400047031
220,118.9121721649879,2.5314752240464995,40.019080124012,4.75090819909623
221,120.3284235493585,2.06308879516404,37.167121900064785,6.043619499828393
222,121.72749037381367,2.0633816396829654,39.42867479953766,5.416615232073061
223,128.71229251181614,2.5074715103795606,47.435031665202054,31.010570711365713
224,117.7468357832999,2.242292030472784,39.07625681223918,9.564796198150818
225,121.27146934488363,2.0895950541976847,37.50465112752998,5.897835592316884
226,121.68468499041671,2.1689733737638814,34.95413444494073,3.060724499481472
227,128.55242211260176,2.470614715508412,50.403675256712724,26.350342711381384
228,126.630533833845,2.4932405639251365,44.77049744653995,16.00045941567768
229,118.44026994832355,2.036641364145949,40.43117924209778,7.4933993243401265
230,120.13784991535248,2.1915132379841786,35.89996069548065,7.647031846463664
231,116.60967399448899,2.218031365533515,43.63473136866284,10.951252850402794
232,119.22787895810954,2.0027519778966805,39.675610011161595,9.031276336715024
233,121.94681501077102,2.1888629894700014,39.69967318265509,8.41381607148903
234,124.6175608626647,2.20106457209034,40.81581859971338,11.435373295535056
235,118.81274848676918,2.4280418957873473,40.26917142099202,5.4093067543643185
236,119.03756067979661,2.4414850056622406,37.081764136917386,2.9125809877896396
237,114.55813291078404,2.1341581203281987,47.98514042917266,21.966080903961196
238,120.51200223836528,2.1572093712278377,37.126995884859376,5.783842745772116
239,117.81275676442131,2.3328584604111273,38.25319207849574,7.714126357481112
240,119.41168171790179,2.0829623102145978,37.2060374705572,8.495376456596683
241,118.36941766549724,2.3177280303474808,39.52902931844668,6.371181210929243
242,120.71721233724233,2.1824187025261574,37.02843409982463,4.764509636957085
243,115.7268148259301,2.006120284452276,44.56871425164168,16.17707131378128
244,116.59886426382702,2.0086326574240707,40.09151400300332,10.275013421969813
245,127.3877413360849,2.4894117392062207,44.42419561054106,19.58406814456198
246,117.13773225617791,2.1687157041713405,42.92862958846538,12.681436174783045
247,117.70964326463609,2.5280708187796623,41.46637859339175,9.669255944602172
248,134.90113659437046,2.0972727478570183,50.23906526257308,37.551260291694746
249,129.71520150772122,2.2582410402262987,54.706442638276314,34.12464230647597
250,117.48530011352398,2.6785353446036484,41.94109383648039,9.837519354157015
251,119.8952531296359,1.9885226510673444,38.771543172416166,1.721028499209444
252,132.01986439677455,1.8204371000200448,48.02538890160303,24.049099406514557
253,126.18609293321677,2.4573180262574468,45.23120807820652,16.287447371478404
254,118.03942876471528,2.0346381789213854,39.051441078381494,5.77729115720483
255,120.26416646217368,2.1958587271787535,38.15653335738335,5.101461188929991
256,123.33201272818523,2.082816357909683,39.17500397422108,8.012664282186536
257,122.30429822339985,2.2536325561910635,38.04694819101883,8.740645101818124
258,119.8715317863097,2.009892758562852,37.81239029834316,4.910668724640334
259,120.59853110645187,2.164011982423339,38.12290088534128,4.398134169020732
260,116.87531257489006,2.2899630653113072,41.784159193251845,11.360163844509122
261,120.285478768076,1.9983382227451478,36.85420575895001,6.310332552462749
262,120.20083752997313,2.0599831940708224,39.10266043565042,5.445886939411838
263,121.69650966887876,2.130523433280294,36.93506540882564,7.558477029589019
264,119.33401834354295,1.9142369131547445,38.3487287400667,5.032964308426731
265,122.41461556763542,2.115487803440251,38.085913617659166,6.41668770155105
266,124.03814745345949,2.2237593079805804,40.46039912396278,9.532001860581463
